,,,These are the population desnities in people per square mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_name,county_name,Area in sq mi,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1990,pop1991,pop1992,pop1993,pop1994,pop1995,pop1996,pop1997,pop1998,pop1999,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009
Minnesota,Isanti County,435.79,37.99995411,42.68110787,43.59898116,45.20525941,45.89366438,47.04100599,47.49994263,48.64728424,50.94196746,52.77771404,54.15452397,54.65476491,55.01961954,55.12517497,56.00174396,56.30005278,56.2702219,57.06418229,58.22299732,59.03531517,59.66635306,60.56816357,61.21296955,63.02806398,63.72794236,64.8431584,66.39895362,67.70692306,68.92310517,70.87588058,72.31694165,74.86862939,77.46162142,80.85775259,83.16620391,85.3828679,87.59264783,89.28612405,89.97911838,90.50689552
Minnesota,Itasca County,2667.72,13.3184892,13.60712519,13.79455115,13.83203635,13.83203635,14.24437347,14.88162176,15.29395889,15.55635524,15.7812664,16.14449792,16.14562248,16.07739943,15.95857136,15.85211342,15.79663533,15.5964644,15.40154139,15.24110476,15.24185447,15.33931597,15.43827688,15.58109547,15.80975515,16.0144243,16.09389291,16.20372453,16.33454785,16.46312207,16.55121227,16.49723359,16.43313391,16.43650758,16.5268469,16.50772945,16.52309838,16.52497264,16.6640427,16.67153974,16.76600243
Minnesota,Jackson County,702.98,20.41594355,20.34197274,20.34197274,20.19972119,20.76872742,20.4842243,20.34197274,20.19972119,19.91521807,19.91521807,19.47423824,19.32771914,19.18262255,18.99342798,18.74022021,18.46425218,17.93934394,17.26507155,17.07872201,16.78995135,16.60360181,16.58653162,16.5666164,16.61924948,16.67899513,16.62351703,16.7302057,16.57799653,16.35323907,16.18538223,15.98053999,15.7444024,15.82406327,15.67896668,15.60926342,15.53102506,15.57939059,15.54667274,15.39019602,15.34325301
Minnesota,Kanabec County,521.59,18.7407734,19.55558964,20.32247551,20.89763991,21.08936138,21.66452578,21.85624724,21.66452578,21.85624724,22.81485458,23.31524761,23.58174045,23.85590215,23.67376675,23.64500853,23.80413735,23.49163136,23.75045534,24.22975901,24.53267892,24.56718879,24.60553308,24.86243985,25.20178684,25.6925938,26.17381468,26.34061236,26.79499224,27.14967695,27.65965605,28.84449472,29.19151057,29.45225177,30.15586955,30.4492034,30.68885523,30.78855039,30.98602351,30.99752679,30.48179605
Minnesota,Kandiyohi County,796.79,38.33883457,39.4081251,38.90611077,39.91013943,40.41215377,41.6671896,42.4202111,43.29873618,44.05175768,45.18128993,46.13888227,46.81283651,47.25084401,47.50310621,47.54954254,47.28472998,47.31736091,47.44913967,48.25989282,48.57867192,48.71421579,49.13967294,49.6743182,50.28552065,50.78251484,51.15400545,51.53804641,51.42383815,51.31465003,51.23809285,51.63719424,51.6811205,51.30962989,51.52298598,51.50792555,51.37614679,51.2820191,51.29331442,51.40501261,51.61083849
Minnesota,Kittson County,1098.8,6.236803786,6.370586094,6.370586094,6.461594467,6.279577721,6.279577721,6.370586094,6.370586094,6.279577721,6.279577721,6.072078631,6.127593739,6.06934838,5.968329086,5.817255187,5.697124135,5.598835093,5.560611576,5.442300692,5.36130324,5.224790681,5.177466327,5.123771387,5.048234438,4.984528577,4.962686567,4.924463051,4.877138697,4.824353841,4.709683291,4.782489989,4.695121951,4.567710229,4.452129596,4.365671642,4.296505278,4.186385147,4.078995268,4.0380415,3.980706225
Minnesota,Koochiching County,3104.07,5.518883273,5.573327921,5.669975226,5.605543689,5.541112153,5.637759458,5.637759458,5.669975226,5.637759458,5.637759458,5.660632653,5.65129008,5.548843937,5.46637157,5.469593147,5.354582854,5.102977703,4.977658365,4.924502347,5.006974714,5.30786999,5.056909155,5.025659859,5.039190482,5.02147181,4.980557784,4.908394463,4.893253052,4.854271972,4.798538693,4.605244083,4.543389808,4.495066155,4.470904329,4.446742503,4.413882419,4.357826982,4.312080591,4.265689885,4.229286066
Minnesota,Lac qui Parle County,765.02,14.59308253,14.11727798,14.24799352,14.37870905,14.24799352,14.24799352,14.11727798,13.98656244,13.98656244,14.11727798,13.84538966,13.75519594,13.55389402,13.47285038,13.25194113,13.02318894,12.68986432,12.32908944,12.04282241,11.84805626,11.62322554,11.43368801,11.3343442,11.27552221,11.11343494,10.94611906,10.71605971,10.62063737,10.45070717,10.21280489,10.51998641,10.30561293,10.2507124,10.08862513,9.905623382,9.746150427,9.513476772,9.501712374,9.380146924,9.29387467
Minnesota,Lake County,2109.29,6.329618023,6.400257907,6.210620635,6.210620635,6.020983364,6.258029953,6.258029953,6.210620635,6.115802,6.115802,6.183597324,5.970729487,5.916682865,5.737949737,5.510859104,5.385698505,5.322644112,5.162400618,5.005475776,4.930569054,4.944791849,4.936258172,4.974185626,4.98366749,4.992201167,5.02538769,5.053359187,5.059522399,5.055729653,5.103613064,5.245366924,5.267649304,5.248211483,5.257219254,5.215973147,5.16571927,5.12684363,5.105509437,5.056203746,5.030128621
Minnesota,Lake of the Woods County,1297.87,3.071956359,3.236071409,3.313120729,3.15902209,3.15902209,3.236071409,3.081972771,3.15902209,3.081972771,3.081972771,2.900136377,2.866234677,2.866234677,2.879333061,2.906300323,2.934808571,2.909382296,2.913234762,3.034202193,3.118185951,3.149005679,3.26997311,3.332383058,3.304645303,3.352415881,3.437170133,3.512678465,3.483399724,3.514989945,3.560449043,3.46798986,3.421760269,3.304645303,3.318514181,3.322366647,3.282301001,3.226825491,3.118185951,3.054235016,2.989513588
Minnesota,Le Sueur County,448.76,47.53543097,48.80114092,50.13815848,50.80666726,50.80666726,51.47517604,49.91532222,51.02950352,51.6980123,52.14368482,52.21944915,52.27292985,52.07906231,52.26178804,52.40440324,52.38434798,51.83171406,51.47294768,51.59327926,51.88519476,51.81165879,52.07906231,52.5202781,53.17095998,53.77261788,54.38987432,54.94473661,55.78928603,56.41991265,56.74302523,56.78536411,57.27337552,57.88171851,58.96915946,59.94741064,60.43319369,61.51394955,62.43872003,62.47437383,62.52562617
Minnesota,Lincoln County,536.76,15.17065355,15.09054326,15.09054326,15.09054326,14.90424026,15.64945227,15.64945227,15.64945227,15.46314927,15.27684626,15.28988747,15.20046203,14.89492511,14.57262091,14.29689247,13.95223191,13.62620165,13.32439079,13.07288173,12.94246963,12.85304419,12.66301513,12.80274238,12.77107087,12.69654967,12.51024667,12.44131455,12.282957,12.08361279,11.96810493,11.92339221,11.75758253,11.55637529,11.46322379,11.27133169,11.10924808,10.94716447,10.82979358,10.7813548,10.66212087
Minnesota,Lyon County,714.56,33.96915584,34.1468876,36.10613524,35.40640394,34.8466189,34.70667264,34.56672638,34.70667264,34.8466189,35.12651142,35.27625392,35.36861845,35.60232871,35.41200179,35.71568518,35.42459695,34.87460815,34.80603448,34.88720331,35.06633453,34.61990596,34.51494626,34.48415808,34.65769145,34.93058665,34.88160546,34.43377743,34.20846395,34.14408867,33.94536498,35.60092924,35.5351545,35.00615764,34.7192678,34.47016346,34.64509628,34.7640506,34.76964845,35.03134796,35.09012539
Minnesota,McLeod County,491.47,56.2842086,57.17541254,56.7684701,57.17541254,58.19276863,58.59971107,58.19276863,58.80318229,59.41359595,59.61706717,60.34345942,60.87044987,61.09019879,61.46051641,62.18080453,62.47380308,63.30600037,63.74753291,65.04974871,64.70181293,65.31833072,65.56656561,66.07117423,66.65106721,67.05597493,67.38559831,68.29104523,68.58811321,69.46914359,70.30337559,70.93617108,71.57100128,72.14885954,72.41133742,73.23539585,73.92312857,74.98728305,75.55293304,75.57124545,75.16023358
Minnesota,Mahnomen County,557.88,10.10611601,10.038001,10.21725102,10.038001,9.858750986,10.038001,9.858750986,9.679500968,10.038001,10.038001,9.921488492,9.856958486,9.815730982,9.708180971,9.49845845,9.534308453,9.338925934,9.236753424,9.147128415,9.118448412,9.023445902,8.9965584,9.043163404,9.19911092,9.19731842,9.260055926,9.19911092,9.161468416,9.053918405,9.125618413,9.270810927,9.272603427,9.206280921,9.118448412,9.052125905,9.09514591,9.016275902,9.075428408,9.071843407,9.007313401
Minnesota,Marshall County,1775.07,7.357456326,7.379990648,7.492662261,7.492662261,7.267319035,7.436326455,7.492662261,7.492662261,7.548998068,7.436326455,7.33886551,7.215490093,7.089297887,7.011554474,6.895502713,6.810435645,6.630724422,6.507349006,6.43918268,6.307920251,6.172714315,6.109054854,6.055535838,5.995256525,5.963145115,5.946244373,5.98511608,5.909062741,5.791320906,5.686536306,5.702310331,5.589638718,5.555273877,5.557527309,5.527105973,5.479783896,5.413871002,5.30964976,5.245990299,5.173880467
Minnesota,Martin County,712.35,34.13490559,34.67396645,35.51624903,34.95472731,34.53358602,34.67396645,34.39320559,34.53358602,34.39320559,34.53358602,34.65571699,34.90559416,34.98139959,35.10072296,34.92945883,34.67537025,33.9074893,33.17891486,32.51912683,32.15834913,32.17379097,32.10921598,31.91970239,31.86355022,31.56032849,31.55892469,31.26693339,31.13497578,30.88369481,30.59170352,30.56362743,30.07650733,29.76345897,29.47006387,29.26510844,29.07840247,28.76675791,28.64603074,28.61374324,28.42001825
Minnesota,Meeker County,608.18,30.23282581,30.74747608,33.37827617,33.21385116,33.21385116,33.21385116,33.54270117,33.87155119,33.70712618,34.03597619,33.86168569,34.15271795,34.26781545,34.3385182,34.43059621,34.28425795,34.2036897,33.89292644,34.42895196,34.3779802,34.2924792,34.46512546,34.19546845,34.27768095,34.75780197,34.89427472,35.30040449,35.38426124,35.744352,35.783814,37.31461081,37.45930481,37.64674932,37.77828932,37.93120458,37.92298333,38.19757309,38.21894834,38.27814134,38.07096583
Minnesota,Mille Lacs County,572.31,27.437927,27.95687652,29.17998987,29.17998987,29.7041813,30.57783369,30.92729465,31.2767556,31.45148608,31.97567752,32.20282714,32.30766543,32.4457025,32.15739721,32.40201988,32.33212769,32.11196729,32.17312296,32.42648215,32.59597072,32.65188447,33.20228547,33.66706855,33.89072356,34.27862522,34.78709091,35.42485716,36.1727036,36.81046985,37.3049571,39.22349775,40.02725795,41.29580123,42.42630742,43.29995981,44.53530429,45.37051598,45.81433139,45.95411578,46.09914207
Minnesota,Morrison County,1125.06,23.95338915,24.53202496,24.08760422,24.44314081,24.35425666,24.7986774,25.06532985,25.154214,25.42086644,25.59863474,26.05283274,26.0048353,25.97372585,26.1399392,26.23771177,26.15593835,26.08127567,26.07149841,26.25282207,26.27770963,26.35681653,26.35415,26.43947878,26.60302562,26.70702007,26.87323343,27.05811246,27.07944465,27.12566441,27.12921977,28.2589373,28.48025883,28.6918031,28.70335804,28.71757951,28.83757311,28.93001262,29.09800366,29.30777025,29.22777452
Minnesota,Mower County,711.33,63.14790604,62.41828687,63.40235896,62.5588686,61.15305133,61.57479651,61.15305133,60.59072442,59.04432542,58.06025333,56.78095961,56.24393741,55.35264926,55.69285704,55.72800247,55.50588335,54.38966443,53.48712974,53.14129869,52.67034991,52.5396089,52.59162414,52.42995515,52.72095933,52.57756597,52.35404102,52.1979953,52.13051608,52.16144406,52.22892328,54.36717136,54.37560626,54.12115333,54.06632646,54.17176275,53.69097325,53.61646493,53.51384027,53.39996907,53.72330704
Minnesota,Murray County,704.7,17.74939691,17.45423585,16.88661842,16.46090535,16.46090535,16.31900099,16.60280971,16.60280971,16.46090535,16.31900099,16.3289343,16.01390663,15.90322123,15.67333617,15.53285086,15.15822336,14.75521499,14.43451114,14.39477792,14.08258834,13.63558961,13.71789414,13.77323684,13.69518944,13.61288492,13.55612317,13.5731517,13.55896126,13.52490421,13.50787569,12.97431531,12.85511565,12.73165886,12.63090677,12.49751667,12.33716475,12.23357457,12.04058465,11.95828012,11.94267064
Minnesota,Nicollet County,448.49,54.66788557,55.07369172,53.51289884,56.6344846,55.07369172,56.18854378,57.52636625,58.19527749,58.86418872,59.53309996,60.0437022,60.41829249,60.65464113,60.35809048,60.22207853,60.86869272,61.08943343,61.35922763,62.12178644,62.29570336,62.66360454,63.1318424,63.75838926,65.51539611,65.25452073,65.94126959,66.17092912,66.55443823,65.73613681,65.26789895,66.67484225,67.30361881,67.85435573,68.17097371,68.68603536,69.04055832,70.28919262,70.87783451,71.27918125,71.84998551
Minnesota,Nobles County,715.11,32.45374837,32.72223854,32.30272266,32.16288403,31.32385227,31.74336815,31.60352953,31.32385227,30.9043364,30.76449777,30.54075597,30.38413671,30.12124009,30.10585784,29.79261932,29.28220833,28.62776356,28.37885081,28.19566221,28.21384123,28.08938485,28.01527038,28.20125575,28.31592342,28.36207017,28.2264267,27.99988813,27.52164003,26.9538952,26.72735663,29.05427137,29.01231978,28.63755226,28.50750234,28.33410245,28.31452504,28.0642139,28.09358001,28.56203941,28.74802478
Minnesota,Norman County,872.79,11.46667583,11.45750982,11.22835963,10.99920943,10.77005924,10.77005924,10.88463433,10.99920943,10.88463433,10.65548414,10.74599846,10.58903058,10.35529738,10.16281121,9.917620504,9.738883351,9.603684735,9.484526633,9.450154104,9.262250942,9.106428809,9.018205983,8.929983157,8.893319126,8.817699561,8.824574067,8.892173375,8.759266261,8.637816657,8.612610135,8.503763792,8.341067152,8.275759346,8.090147687,7.967552332,7.840373973,7.693717847,7.547061722,7.500085931,7.395822592
Minnesota,Olmsted County,653.35,128.7273284,130.4048366,132.2415245,132.8537537,135.1496135,134.9965562,136.833244,139.1291038,138.9760465,140.3535624,140.8219178,143.1575725,144.2228515,146.0993342,148.122752,150.6451366,151.4196066,153.1874187,157.5311854,160.6030458,163.7192929,166.94268,168.8329379,172.2767276,172.8506926,172.1022423,173.0511977,175.3240989,178.9714548,182.2560649,191.1976735,194.0736206,197.78373,200.8938547,204.0315298,206.7360527,210.3635111,213.6603658,217.1225224,220.344379
Minnesota,Otter Tail County,1972.07,23.37493091,23.73140913,23.93424169,24.23849052,24.18778238,24.74557191,24.94840447,25.20194516,25.506194,26.01327539,26.33628624,26.27797188,26.20748756,26.23892661,26.24298326,26.04927817,25.80942867,25.73336646,25.83934647,25.74502933,25.72119651,25.94126983,26.13649617,26.3428783,26.57512157,26.84235347,27.30937543,27.55835239,27.78501777,28.18510499,28.98020861,28.94420583,28.98730775,29.0567779,29.02838135,28.88690564,28.97209531,28.88994813,28.85039578,28.69472179
Minnesota,Pennington County,616.57,21.51580518,22.70626206,23.19282482,23.67938758,23.51719999,24.00376275,24.6525131,24.97688827,24.97688827,24.97688827,24.7465819,24.45140049,23.58045315,23.2009342,22.95765282,22.79222148,22.51488071,21.98614918,21.72664904,21.67637089,21.56283958,21.73313655,21.77043969,21.67312714,21.66826151,21.71043028,21.93911478,22.10616799,21.96182104,21.98777106,21.96506479,21.68448027,22.05264609,22.0250742,22.06886485,22.04615859,22.30241497,22.35107125,22.35593688,22.45000568
Minnesota,Pine County,1411.29,11.91888272,12.25828852,12.47085999,12.68343147,12.82514579,13.17943158,13.39200306,13.46286022,13.53371738,13.88800317,14.08002608,14.23803754,14.31456327,14.45627759,14.55547761,14.65892906,14.52004903,14.6305862,14.76875766,14.96078056,15.10391202,15.24987777,15.51204926,15.83728362,15.95348936,16.07182082,16.47428948,16.75771812,17.07374105,17.44219827,18.89264432,19.17607295,19.4219473,19.52823304,19.68907879,19.78544452,19.83717025,19.97463314,20.1227246,20.10075888
Minnesota,Pipestone County,465.06,27.50397798,26.44820023,26.66322625,26.44820023,25.58809616,25.80312218,25.58809616,25.58809616,25.37307014,25.37307014,25.13654152,24.91936524,24.74089365,24.59467596,24.07216273,23.53889821,23.25936438,22.95402744,23.18410528,22.90242119,22.51967488,22.42936395,22.54117748,22.34765407,22.25519288,22.13692857,21.79718746,21.72837913,21.62516665,21.48754999,21.17791253,21.09620264,20.75001075,20.52423343,20.31350793,19.92216058,19.93506214,19.92861136,20.12213478,20.11138348
Minnesota,Polk County,1971.13,17.46967476,17.50265076,17.65484773,17.70558005,17.65484773,17.65484773,17.90850933,18.00997397,17.80704469,17.70558005,17.67716995,17.53359748,17.40778132,17.32508764,17.16933941,16.96488816,16.84668185,16.68991898,16.72999751,16.60773262,16.51945838,16.4935849,16.54127328,16.56004424,16.54533187,16.47735056,16.46771141,16.21151319,15.76811271,15.61895968,15.9187877,15.73767331,15.62606221,15.59562282,15.60779857,15.59156423,15.56213948,15.58750564,15.50278267,15.61337913
Minnesota,Pope County,669.71,16.58479043,16.87297487,17.02229323,16.87297487,16.72365651,16.72365651,17.17161159,17.32092995,17.47024832,17.47024832,17.40604142,17.11188425,17.03722507,16.98795001,17.02378642,16.65198369,16.30407191,16.07412163,16.06366935,16.00991474,16.08905347,16.07561482,16.16221947,16.22791955,16.3145242,16.31004465,16.36977199,16.35633334,16.29511281,16.25479685,16.79234295,16.65198369,16.70723149,16.61913365,16.61166774,16.51610399,16.48325395,16.38769019,16.3503606,16.22941273
Minnesota,Ramsey County,152.21,3128.93371,3118.717561,3073.385454,3076.67039,3045.791998,3041.850076,3026.082386,3011.628671,2995.860982,2993.89002,3020.721372,3052.762631,3073.431443,3082.846068,3087.096774,3113.1923,3146.028513,3157.460088,3176.420735,3190.545956,3192.595756,3187.609224,3192.727153,3182.129952,3175.047632,3173.812496,3173.917614,3184.817029,3191.045266,3194.625846,3361.060377,3370.205637,3354.523356,3321.8054,3290.066356,3266.00092,3263.372972,3281.045923,3302.398003,3326.180934
Minnesota,Red Lake County,432.41,12.46039638,12.71940982,12.71940982,12.71940982,12.71940982,12.71940982,12.95067182,13.18193381,13.18193381,12.95067182,12.65234384,12.54596332,12.3702042,12.21525867,11.79898707,11.4197174,11.142203,10.99650794,10.72824403,10.67736639,10.42066557,10.30965981,10.21021716,10.27728313,10.33047339,10.0876483,10.12002498,10.00901922,9.798570801,9.717629102,9.907263939,9.918827039,9.83094748,9.87257464,9.925764899,9.770819361,9.514118545,9.541869985,9.553433084,9.685252422
Minnesota,Redwood County,878.57,22.79158177,22.53662201,22.76426466,22.42280069,21.85369407,22.19515804,22.19515804,22.19515804,22.08133672,21.96751539,22.01418214,21.8650762,21.87873476,21.89239332,21.46442515,21.35970953,20.72572476,20.48669998,20.1873499,20.03596754,19.56247083,19.57954403,19.56588547,19.60686115,19.46003164,19.2153158,19.1640962,18.92051857,18.7850712,18.6905995,19.07303914,18.88068111,18.60750993,18.39238763,18.26035489,17.9336877,17.88474453,17.74929715,17.75157358,17.60132943
Minnesota,Renville County,982.91,21.50654689,21.46686879,21.67034622,21.36513007,21.05991393,21.26339136,21.26339136,21.36513007,20.8564365,20.75469779,20.75571517,20.42811651,20.24193466,20.13816117,20.10051785,19.82480593,19.2418431,18.89287931,18.60394136,18.22954289,17.93755278,17.86226613,17.74323183,17.71779715,17.55501521,17.47565901,17.39833759,17.34441607,17.22538177,17.10024316,17.43394614,17.1755298,17.15009513,17.01478264,16.8509833,16.7879053,16.58035832,16.42062854,16.1235515,15.99129117
